"ingredients","business","dish","price","location","date"
"Fish","FOOD","Das„Club Tuna“- Sandwichmit Thunfisch, Mayo, Salat, Tomaten und Bacon","7","Adlershof","2017-07-31 00:00:00"
"Fish","FOOD","Leckerergemischter Salatmit Thunfisch, Mais, Paprika und Vinaigrette","5","Adlershof","2017-08-01 00:00:00"
"","FOOD","Gnocchimit Gorgonzola und Bacon","6","Adlershof","2017-08-01 00:00:00"
"Fish","FOOD","Das„Club Tuna“- Sandwichmit Thunfisch, Mayo, Salat, Tomaten und Bacon","7","Adlershof","2017-08-01 00:00:00"
"Fish","FOOD","Leckerergemischter Salatmit Thunfisch, Mais, Paprika und Vinaigrette","5","Adlershof","2017-08-02 00:00:00"
"","FOOD","Gnocchimit Gorgonzola und Bacon","6","Adlershof","2017-08-02 00:00:00"
"Fish","FOOD","Das„Club Tuna“- Sandwichmit Thunfisch, Mayo, Salat, Tomaten und Bacon","7","Adlershof","2017-08-02 00:00:00"
"Fish","FOOD","Leckerergemischter Salatmit Thunfisch, Mais, Paprika und Vinaigrette","5","Adlershof","2017-08-03 00:00:00"
"","FOOD","Gnocchimit Gorgonzola und Bacon","6","Adlershof","2017-08-03 00:00:00"
"Fish","FOOD","Das„Club Tuna“- Sandwichmit Thunfisch, Mayo, Salat, Tomaten und Bacon","7","Adlershof","2017-08-03 00:00:00"
"Fish","FOOD","Leckerergemischter Salatmit Thunfisch, Mais, Paprika und Vinaigrette","5","Adlershof","2017-08-04 00:00:00"
"","FOOD","Gnocchimit Gorgonzola und Bacon","6","Adlershof","2017-08-04 00:00:00"
"Fish","FOOD","Das„Club Tuna“- Sandwichmit Thunfisch, Mayo, Salat, Tomaten und Bacon","7","Adlershof","2017-08-04 00:00:00"
"Vegetarian","FOOD","Caprese Salat","5","Adlershof","2017-08-07 00:00:00"
"","FOOD","Spätzlemit Spinat und Bacon","6","Adlershof","2017-08-07 00:00:00"
"","FOOD","Burger der Wochemit Rindfleisch, Emmentaler, Bacon, Rucola und gegrillter Paprika","7","Adlershof","2017-08-07 00:00:00"
"Vegetarian","FOOD","Caprese Salat","5","Adlershof","2017-08-08 00:00:00"
"","FOOD","Spätzlemit Spinat und Bacon","6","Adlershof","2017-08-08 00:00:00"
"","FOOD","Burger der Wochemit Rindfleisch, Emmentaler, Bacon, Rucola und gegrillter Paprika","7","Adlershof","2017-08-08 00:00:00"
"Vegetarian","FOOD","Caprese Salat","5","Adlershof","2017-08-09 00:00:00"
"","FOOD","Spätzlemit Spinat und Bacon","6","Adlershof","2017-08-09 00:00:00"
"","FOOD","Burger der Wochemit Rindfleisch, Emmentaler, Bacon, Rucola und gegrillter Paprika","7","Adlershof","2017-08-09 00:00:00"
"Vegetarian","FOOD","Caprese Salat","5","Adlershof","2017-08-10 00:00:00"
"","FOOD","Spätzlemit Spinat und Bacon","6","Adlershof","2017-08-10 00:00:00"
"","FOOD","Burger der Wochemit Rindfleisch, Emmentaler, Bacon, Rucola und gegrillter Paprika","7","Adlershof","2017-08-10 00:00:00"
"Vegetarian","FOOD","Caprese Salat","5","Adlershof","2017-08-11 00:00:00"
"","FOOD","Spätzlemit Spinat und Bacon","6","Adlershof","2017-08-11 00:00:00"
"","FOOD","Burger der Wochemit Rindfleisch, Emmentaler, Bacon, Rucola und gegrillter Paprika","7","Adlershof","2017-08-11 00:00:00"
"Vegan;Vegetarian","FOOD","LeckererMix-Salatmit Tomaten, Oliven, Fontina und Habanero Dressing","5","Adlershof","2017-08-14 00:00:00"
"","FOOD","Pasta all’arrabbiata","6","Adlershof","2017-08-14 00:00:00"
"","FOOD","Das„Road toYucatán“ Sandwichmit Mortadella, Fontina und frische Habanero (red savina)","7","Adlershof","2017-08-14 00:00:00"
"Vegan;Vegetarian","FOOD","LeckererMix-Salatmit Tomaten, Oliven, Fontina und Habanero Dressing","5","Adlershof","2017-08-15 00:00:00"
"","FOOD","Pasta all’arrabbiata","6","Adlershof","2017-08-15 00:00:00"
"","FOOD","Das„Road toYucatán“ Sandwichmit Mortadella, Fontina und frische Habanero (red savina)","7","Adlershof","2017-08-15 00:00:00"
"Vegan;Vegetarian","FOOD","LeckererMix-Salatmit Tomaten, Oliven, Fontina und Habanero Dressing","5","Adlershof","2017-08-16 00:00:00"
"","FOOD","Pasta all’arrabbiata","6","Adlershof","2017-08-16 00:00:00"
"","FOOD","Das„Road toYucatán“ Sandwichmit Mortadella, Fontina und frische Habanero (red savina)","7","Adlershof","2017-08-16 00:00:00"
"Vegan;Vegetarian","FOOD","LeckererMix-Salatmit Tomaten, Oliven, Fontina und Habanero Dressing","5","Adlershof","2017-08-17 00:00:00"
"","FOOD","Pasta all’arrabbiata","6","Adlershof","2017-08-17 00:00:00"
"","FOOD","Das„Road toYucatán“ Sandwichmit Mortadella, Fontina und frische Habanero (red savina)","7","Adlershof","2017-08-17 00:00:00"
"Fish","FOOD","Romana Salatmit Garnelen und Cocktailsauce","5","Adlershof","2017-08-21 00:00:00"
"Vegetarian","FOOD","Gnocchimit Taleggio, Radicchio und Walnüssen","6","Adlershof","2017-08-21 00:00:00"
"","FOOD","Burger der Wochemit Rindfleisch, Ricotta, Paprikasauce, Rucola und Bacon","7","Adlershof","2017-08-21 00:00:00"
"Fish","FOOD","Romana Salatmit Garnelen und Cocktailsauce","5","Adlershof","2017-08-22 00:00:00"
"Vegetarian","FOOD","Gnocchimit Taleggio, Radicchio und Walnüssen","6","Adlershof","2017-08-22 00:00:00"
"","FOOD","Burger der Wochemit Rindfleisch, Ricotta, Paprikasauce, Rucola und Bacon","7","Adlershof","2017-08-22 00:00:00"
"Fish","FOOD","Romana Salatmit Garnelen und Cocktailsauce","5","Adlershof","2017-08-23 00:00:00"
"Vegetarian","FOOD","Gnocchimit Taleggio, Radicchio und Walnüssen","6","Adlershof","2017-08-23 00:00:00"
"","FOOD","Burger der Wochemit Rindfleisch, Ricotta, Paprikasauce, Rucola und Bacon","7","Adlershof","2017-08-23 00:00:00"
"Fish","FOOD","Romana Salatmit Garnelen und Cocktailsauce","5","Adlershof","2017-08-24 00:00:00"
"Vegetarian","FOOD","Gnocchimit Taleggio, Radicchio und Walnüssen","6","Adlershof","2017-08-24 00:00:00"
"","FOOD","Burger der Wochemit Rindfleisch, Ricotta, Paprikasauce, Rucola und Bacon","7","Adlershof","2017-08-24 00:00:00"
"Fish","FOOD","Romana Salatmit Garnelen und Cocktailsauce","5","Adlershof","2017-08-25 00:00:00"
"Vegetarian","FOOD","Gnocchimit Taleggio, Radicchio und Walnüssen","6","Adlershof","2017-08-25 00:00:00"
"","FOOD","Burger der Wochemit Rindfleisch, Ricotta, Paprikasauce, Rucola und Bacon","7","Adlershof","2017-08-25 00:00:00"
"Vegetarian","FOOD","Mix Salatmit Tomaten, Feta und Balsamico dressing","5","Adlershof","2017-08-28 00:00:00"
"","FOOD","Pastader woche mit Sahne, Erbsen und Kochschinken","6","Adlershof","2017-08-28 00:00:00"
"","FOOD","Sandwich der Wochemit Pecorino, Tomaten und Mortadella","7","Adlershof","2017-08-28 00:00:00"
"Vegetarian","FOOD","Mix Salatmit Tomaten, Feta und Balsamico dressing","5","Adlershof","2017-08-29 00:00:00"
"","FOOD","Pastader woche mit Sahne, Erbsen und Kochschinken","6","Adlershof","2017-08-29 00:00:00"
"","FOOD","Sandwich der Wochemit Pecorino, Tomaten und Mortadella","7","Adlershof","2017-08-29 00:00:00"
"Vegetarian","FOOD","Mix Salatmit Tomaten, Feta und Balsamico dressing","5","Adlershof","2017-08-30 00:00:00"
"","FOOD","Pastader woche mit Sahne, Erbsen und Kochschinken","6","Adlershof","2017-08-30 00:00:00"
"","FOOD","Sandwich der Wochemit Pecorino, Tomaten und Mortadella","7","Adlershof","2017-08-30 00:00:00"
"Vegetarian","FOOD","Mix Salatmit Tomaten, Feta und Balsamico dressing","5","Adlershof","2017-08-31 00:00:00"
"","FOOD","Pastader woche mit Sahne, Erbsen und Kochschinken","6","Adlershof","2017-08-31 00:00:00"
"","FOOD","Sandwich der Wochemit Pecorino, Tomaten und Mortadella","7","Adlershof","2017-08-31 00:00:00"
"Vegetarian","FOOD","Mix Salatmit Tomaten, Feta und Balsamico dressing","5","Adlershof","2017-09-01 00:00:00"
"","FOOD","Pastader woche mit Sahne, Erbsen und Kochschinken","6","Adlershof","2017-09-01 00:00:00"
"","FOOD","Sandwich der Wochemit Pecorino, Tomaten und Mortadella","7","Adlershof","2017-09-01 00:00:00"
"Bio","Jouis Nour","Zigeunersteak von der Pute mit Bratkarfoffeln und gemischtem Blattsalat","7.5","Adlershof","2017-09-01 00:00:00"
"Vegan;Vegetarian;Bio","Jouis Nour","Pikantes Mais-Cremesüppchen mit Walnüssen","4","Adlershof","2017-09-01 00:00:00"
"Vegan;Vegetarian;Bio","Jouis Nour","Bunte Quinoa Gemüsepfanne an Kräutersauce","5.9","Adlershof","2017-09-01 00:00:00"
"Bio","Jouis Nour","Rinderragout mit Kräuternudeln und Grilltomate","7.5","Adlershof","2017-09-04 00:00:00"
"Soup;Bio","Jouis Nour","Käse-Lauchsuppe mit Hackfleisch und Kräutern","4.5","Adlershof","2017-09-04 00:00:00"
"Vegan;Vegetarian;Bio","Jouis Nour","Herbsgulasch von Hokkaido-Kürbis und Weißkohl an Salzkartoffeln","5.5","Adlershof","2017-09-04 00:00:00"
"Bio","Jouis Nour","Gulasch von der Pute mit Pilzen an Paprikareis","7.5","Adlershof","2017-09-05 00:00:00"
"Vegetarian;Bio","Jouis Nour","Süss-saure Eier auf Kartoffelpüree","5.5","Adlershof","2017-09-05 00:00:00"
"Vegan;Vegetarian;Bio","Jouis Nour","Weißer-Bohnen-Eintopf “Serbische Art” mit frischen Kräutern","4","Adlershof","2017-09-05 00:00:00"
"Bio","Jouis Nour","Hausgemachter Schweinebraten mit Apfelrotkohl und Spätzle","7.5","Adlershof","2017-09-06 00:00:00"
"Vegan;Vegetarian;Bio","Jouis Nour","Karotten-Orangen-Süppchen mit Ingwer-Schmand","5","Adlershof","2017-09-06 00:00:00"
"Vegetarian;Bio","Jouis Nour","Makkaroni-Käse-Auflauf mit Tomatensauce","5.5","Adlershof","2017-09-06 00:00:00"
"Fish","Jouis Nour","Fischfilet in Backteig an warmem Kartoffelsalat und Remoulade","7.9","Adlershof","2017-09-07 00:00:00"
"Vegan;Vegetarian;Soup;Bio","Jouis Nour","Sauer-Scharf-Suppe mit Frühlingszwiebeln und Sprossen","4.5","Adlershof","2017-09-07 00:00:00"
"Vegetarian;Bio","Jouis Nour","Kartoffel-Grünkern-Pfanne mit frischem Herbstgemüse und hausgemachtem Kräuterquark","5.9","Adlershof","2017-09-07 00:00:00"
"Bio","Jouis Nour","Saftige Spare Ribs mit Spicy Wedges, Coleslaw und Sour Cream","7.5","Adlershof","2017-09-08 00:00:00"
"Vegan;Vegetarian;Soup;Bio","Jouis Nour","Marokkanische Gemüse-Suppe mit Couscous und frischen Kräutern","4","Adlershof","2017-09-08 00:00:00"
"Vegetarian;Bio","Jouis Nour","Indische Gemüsepfanne mit Kichererbsenpüre und Joguhrt-Minz-Dip","5.9","Adlershof","2017-09-08 00:00:00"
"Bio","Jouis Nour","Thailändische Rindfleischpfanne mit Kokos und Gemüse dazu Basmatireis","7.5","Adlershof","2017-09-11 00:00:00"
"Vegetarian;Bio","Jouis Nour","Blumenkohlsüppchen mit Kresse","4","Adlershof","2017-09-11 00:00:00"
"Vegetarian;Bio","Jouis Nour","Schupfnudelpfanne mit Kürbis und Kraüterschmand","5.5","Adlershof","2017-09-11 00:00:00"
"Bio","Jouis Nour","Berliner Boulette mit Mischgemüse an Senfsauce und Petersilienkartoffeln","7","Adlershof","2017-09-12 00:00:00"
"Bio","Jouis Nour","Berliner Karotten-Eintopf mit Fleisch und frischen Kräutern","4.5","Adlershof","2017-09-12 00:00:00"
"Vegan;Vegetarian;Bio","Jouis Nour","Brokkoli-Reistopf mit feuriger Tomatensauce","5.5","Adlershof","2017-09-12 00:00:00"
"Bio","Jouis Nour","Omas Geflügelleber mit Kartoffelpüree und Apfel-Zwiebel-Gemüse","7.5","Adlershof","2017-09-13 00:00:00"
"Vegetarian;Bio","Jouis Nour","Penne-Brokkoli-Pfanne mit Gorgonzolasauce","5.9","Adlershof","2017-09-13 00:00:00"
"Vegan;Vegetarian;Bio","Jouis Nour","Brandenburger Kohleintopf mit Erdäpfeln und frischen Kräutern","4","Adlershof","2017-09-13 00:00:00"
"Fish","Jouis Nour","Kartoffelrösti mit hausgebeiztem Lachs an Dill-Senf-Sauce","7.9","Adlershof","2017-09-14 00:00:00"
"Vegan;Vegetarian;Soup;Bio","Jouis Nour","Linsen-Chili-Suppe mit Sesamcroutons","4","Adlershof","2017-09-14 00:00:00"
"Vegan;Vegetarian;Bio","Jouis Nour","Gebratener Tofu mit Zucchini-Möhren-Salat und Ingwerreis","6.5","Adlershof","2017-09-14 00:00:00"
"Bio","Jouis Nour","Hühnerfrikassee mit buntem Gartengemüse und Kräuterkartoffeln","7.5","Adlershof","2017-09-15 00:00:00"
"Vegetarian;Bio","Jouis Nour","Spinat-Lasagne mit Tomaten-Kräuter-Dip","5.9","Adlershof","2017-09-15 00:00:00"
"Vegan;Vegetarian;Soup;Bio","Jouis Nour","Paprikasüppchen mit Karottenraspeln","4","Adlershof","2017-09-15 00:00:00"
"Bio","Jouis Nour","Schweinekrustenbraten an Sauerkraut und Erbspüree","7.5","Adlershof","2017-09-18 00:00:00"
"Vegetarian;Soup;Bio","Jouis Nour","Spinatcremesuppe mit Buchweizen","4","Adlershof","2017-09-18 00:00:00"
"Vegan;Vegetarian;Bio","Jouis Nour","Basmatireis mit Kokos, rotem Curry-Sojageschnetzeltem und frischem Gemüse","6.5","Adlershof","2017-09-18 00:00:00"
"Bio","Jouis Nour","Bayrischer Ochsenbraten mit Waldpilzen und Semmelknödeln","7.5","Adlershof","2017-09-19 00:00:00"
"Vegetarian;Bio","Jouis Nour","Vegetarische Lasagne mit Kräuterdip","5.9","Adlershof","2017-09-19 00:00:00"
"Vegan;Vegetarian;Bio","Jouis Nour","Grüne Bohnen-Eintopf mit frischen Kräutern","4","Adlershof","2017-09-19 00:00:00"
"Bio","Jouis Nour","Spagetthi Bolognese mit geriebenem Gouda","5.9","Adlershof","2017-09-20 00:00:00"
"Soup;Bio","Jouis Nour","Ungarische Gulaschsuppe mit Paprikastreifen","5","Adlershof","2017-09-20 00:00:00"
"Vegan;Vegetarian;Bio","Jouis Nour","Brandenburger Gemüse-Pfanne mit Salzkartoffeln und Tomatensauce","5.9","Adlershof","2017-09-20 00:00:00"
"Fish","Jouis Nour","Buntes Fischragout mit Dill und Zitronenreis","7.9","Adlershof","2017-09-21 00:00:00"
"Vegetarian;Soup;Bio","Jouis Nour","Champignon-Cremesuppe mit Kräutercroutons","4","Adlershof","2017-09-21 00:00:00"
"Vegetarian;Bio","Jouis Nour","Bunte Gemüse-Gnocchipfanne mit Basilikumsauce","5.9","Adlershof","2017-09-21 00:00:00"
"Bio","Jouis Nour","Hähnchenkeule nach indischer Art mit Gemüse und Duftreis","7.5","Adlershof","2017-09-22 00:00:00"
"Soup;Bio","Jouis Nour","Bayrischer Sauerkrautkartoffelsuppe mit Speckwürfeln und Lauchstreifen","4.5","Adlershof","2017-09-22 00:00:00"
"Vegetarian;Bio","Jouis Nour","Zwei gekochte Eier in pikanter Senfsauce mit Kartoffelpüree","5.5","Adlershof","2017-09-22 00:00:00"
"Bio","Jouis Nour","Putensteak überbacken mit Tomate-Mozzarella, Bandnudeln und Paprikagemüse","7.5","Adlershof","2017-09-25 00:00:00"
"Vegetarian;Bio","Jouis Nour","Kürbis-Gemüsepfanne an Pilzsauce","5.9","Adlershof","2017-09-25 00:00:00"
"Soup;Bio","Jouis Nour","Hendl-Suppe Hühnersuppe mit Gemüsestreifen","4.5","Adlershof","2017-09-25 00:00:00"
"Bio","Jouis Nour","Bratwurst auf Sauerkraut mit Salzkartoffeln und Senfsauce","7","Adlershof","2017-09-26 00:00:00"
"Vegetarian;Bio","Jouis Nour","Blaukraut-Kartoffel-Auflauf mit Kräuterschmand","5.9","Adlershof","2017-09-26 00:00:00"
"Vegan;Vegetarian;Soup;Bio","Jouis Nour","Indischer roter Linseneintopf mit Paprikastreifen","4","Adlershof","2017-09-26 00:00:00"
"Bio","Jouis Nour","Gelbes Putencurry mit Sprossen, Kokosmilch und Chilireis","7.5","Adlershof","2017-09-27 00:00:00"
"Vegetarian;Soup;Bio","Jouis Nour","Eintopf von der Tellerlinse mit Balsamico-Dip","4","Adlershof","2017-09-27 00:00:00"
"Vegetarian;Bio","Jouis Nour","Käsespätzle mit Röstzwiebeln und Rucola-Sonnenblumenkern-Salat","5.9","Adlershof","2017-09-27 00:00:00"
"Fish","Jouis Nour","Kürbis-Lachs-Lasagne mit Käse überbacken und Kräuterquark","7.9","Adlershof","2017-09-28 00:00:00"
"Vegan;Vegetarian;Soup;Bio","Jouis Nour","Steckrübensuppe mit gerösteten Haferflocken","4","Adlershof","2017-09-28 00:00:00"
"Vegetarian;Bio","Jouis Nour","Pfanne von Marktgemüse und Hirse an Petersilien-Joghurt-Dip","5.9","Adlershof","2017-09-28 00:00:00"
"Bio","Jouis Nour","Puten-Gyros an Backkartoffeln und Tzatziki","7.5","Adlershof","2017-09-29 00:00:00"
"Vegetarian;Bio","Jouis Nour","Tagliatelle mit Basilikumpesto, Rucula, Oliven und Cherrytomaten","5.5","Adlershof","2017-09-29 00:00:00"
"Vegan;Vegetarian;Soup;Bio","Jouis Nour","Kräftige Tomatensuppe mit Basilikum und Reis","4","Adlershof","2017-09-29 00:00:00"
"Vegetarian","FOOD","Caesar Saladmit Romana, Parmesan, Croutons und Caesar dressing","5","Adlershof","2017-09-04 00:00:00"
"Vegetarian","FOOD","Spätzle Mac n cheese","6","Adlershof","2017-09-04 00:00:00"
"","FOOD","Burger der Wochemit Rindfleish, Swiss cheese, Romana salat und Caesar dressing","7","Adlershof","2017-09-04 00:00:00"
"Vegetarian","FOOD","Caesar Saladmit Romana, Parmesan, Croutons und Caesar dressing","5","Adlershof","2017-09-05 00:00:00"
"Vegetarian","FOOD","Spätzle Mac n cheese","6","Adlershof","2017-09-05 00:00:00"
"","FOOD","Burger der Wochemit Rindfleish, Swiss cheese, Romana salat und Caesar dressing","7","Adlershof","2017-09-05 00:00:00"
"Vegetarian","FOOD","Caesar Saladmit Romana, Parmesan, Croutons und Caesar dressing","5","Adlershof","2017-09-06 00:00:00"
"Vegetarian","FOOD","Spätzle Mac n cheese","6","Adlershof","2017-09-06 00:00:00"
"","FOOD","Burger der Wochemit Rindfleish, Swiss cheese, Romana salat und Caesar dressing","7","Adlershof","2017-09-06 00:00:00"
"Vegetarian","FOOD","Caesar Saladmit Romana, Parmesan, Croutons und Caesar dressing","5","Adlershof","2017-09-07 00:00:00"
"Vegetarian","FOOD","Spätzle Mac n cheese","6","Adlershof","2017-09-07 00:00:00"
"","FOOD","Burger der Wochemit Rindfleish, Swiss cheese, Romana salat und Caesar dressing","7","Adlershof","2017-09-07 00:00:00"
"Vegetarian","FOOD","Caesar Saladmit Romana, Parmesan, Croutons und Caesar dressing","5","Adlershof","2017-09-08 00:00:00"
"Vegetarian","FOOD","Spätzle Mac n cheese","6","Adlershof","2017-09-08 00:00:00"
"","FOOD","Burger der Wochemit Rindfleish, Swiss cheese, Romana salat und Caesar dressing","7","Adlershof","2017-09-08 00:00:00"
"Vegan;Vegetarian","FOOD","Lauwarmer Spitzkohlsalat","5","Adlershof","2017-09-11 00:00:00"
"","FOOD","Pasta Carbonara","6","Adlershof","2017-09-11 00:00:00"
"","FOOD","Sandwich der Woche mit Bündnerfleisch, Tomaten, Rucola und Parmesan","7","Adlershof","2017-09-11 00:00:00"
"Vegan;Vegetarian","FOOD","Lauwarmer Spitzkohlsalat","5","Adlershof","2017-09-12 00:00:00"
"","FOOD","Pasta Carbonara","6","Adlershof","2017-09-12 00:00:00"
"","FOOD","Sandwich der Woche mit Bündnerfleisch, Tomaten, Rucola und Parmesan","7","Adlershof","2017-09-12 00:00:00"
"Vegan;Vegetarian","FOOD","Lauwarmer Spitzkohlsalat","5","Adlershof","2017-09-13 00:00:00"
"","FOOD","Pasta Carbonara","6","Adlershof","2017-09-13 00:00:00"
"","FOOD","Sandwich der Woche mit Bündnerfleisch, Tomaten, Rucola und Parmesan","7","Adlershof","2017-09-13 00:00:00"
"Vegan;Vegetarian","FOOD","Lauwarmer Spitzkohlsalat","5","Adlershof","2017-09-14 00:00:00"
"","FOOD","Pasta Carbonara","6","Adlershof","2017-09-14 00:00:00"
"","FOOD","Sandwich der Woche mit Bündnerfleisch, Tomaten, Rucola und Parmesan","7","Adlershof","2017-09-14 00:00:00"
"Vegan;Vegetarian","FOOD","Lauwarmer Spitzkohlsalat","5","Adlershof","2017-09-15 00:00:00"
"","FOOD","Pasta Carbonara","6","Adlershof","2017-09-15 00:00:00"
"","FOOD","Sandwich der Woche mit Bündnerfleisch, Tomaten, Rucola und Parmesan","7","Adlershof","2017-09-15 00:00:00"
